observed_on,season_start,latitude,longitude,phenophase,t_base,gdd_cumulative
2025-05-09,2025-04-04,44.7053560919,8.0371908513,flowering,5,308.92026672363363
2025-05-09,2025-04-04,43.8245849609,5.7946829796,flowering,5,260.623483276368
2025-05-08,2025-04-04,39.0057177925,-94.5273022726,flowering,5,367.27108764648517
2025-05-08,2025-04-04,40.0239195,-75.34343,flowering,5,341.28213806152417
2025-05-06,2025-04-04,39.0343427169,-84.3709599227,flowering,5,315.1036865234382
2025-05-08,2025-04-04,39.1777168852,-86.5747936009,flowering,5,320.8328979492195
2025-05-08,2025-04-04,50.9522916667,5.9968777778,flowering,5,247.19918060302814
2025-05-08,2025-04-04,47.008175,-1.8190383333,flowering,5,309.59066772461017
2025-05-05,2025-04-04,35.6873721908,139.5244980743,flowering,5,305.77427215576245
2025-05-08,2025-04-04,49.3557503661,8.6215353995,flowering,5,262.06124114990314
2025-05-08,2025-04-04,40.1935254993,-8.4556411207,flowering,5,346.35172271728595
2025-05-03,2025-04-04,47.7286111111,17.5973055556,flowering,5,263.97214202880923
2025-05-07,2025-04-04,36.5112533333,-4.8835233333,flowering,5,391.2317413330086
2025-05-07,2025-04-04,45.564725,-122.69777,flowering,5,267.9114746093758
2025-05-06,2025-04-04,40.2339361111,-74.9927641667,flowering,5,304.68228912353584
2025-05-07,2025-04-04,45.8236392075,15.9689769521,flowering,5,277.19646759033276
2025-05-07,2025-04-04,34.90215353,135.22094716,flowering,5,289.7951492309578
2025-05-03,2025-04-04,38.2782488834,-76.569559199,flowering,5,342.02374267578193
2025-05-06,2025-04-04,39.9252759733,-76.38291284,flowering,5,306.8333984375007
2025-05-06,2025-04-04,42.3437770641,3.1248850843,flowering,5,320.5427597045906
2025-05-06,2025-04-04,50.4124849722,30.5657229722,fruiting,5,207.82040557861387
2025-05-06,2025-04-04,38.9017809266,-94.3198431283,flowering,5,333.0442932128914
2025-05-06,2025-04-04,38.889944096,-94.2441008985,flowering,5,333.9073837280281
2025-05-06,2025-04-04,47.9225730169,16.7621574551,flowering,5,277.7527862548835
2025-05-03,2025-04-04,38.6257033333,-76.67571,flowering,5,336.8119888305671
2025-05-05,2025-04-04,42.08399785,14.3207523,flowering,5,231.1431655883796
2025-05-03,2025-04-04,46.4572992328,6.8568237042,flowering,5,137.71222534179753
2025-05-04,2025-04-04,-36.0585972222,146.9847361111,fruiting,5,383.10315856933664
2025-05-04,2025-04-04,39.9463,-75.2035966667,flowering,5,292.21140136718816
2025-05-03,2025-04-04,38.3001809244,-83.3842015359,flowering,5,307.5458129882819
2025-04-29,2025-04-04,33.5534533333,-117.76712,flowering,5,267.82696685791075
2025-04-29,2025-04-04,33.5532283333,-117.7679283333,flowering,5,267.82696685791075
2025-05-04,2025-04-04,45.9831415024,15.2959268913,fruiting,5,223.88126068115298
2025-05-04,2025-04-04,40.8519055556,-74.0056333333,flowering,5,247.05339508056704
2025-05-04,2025-04-04,36.3379632655,120.7068156993,flowering,5,
2025-04-27,2025-04-04,34.5616321647,-118.4893906665,flowering,5,237.21196594238336
2025-04-28,2025-04-04,37.8001448151,-122.2618491956,flowering,5,
2025-05-03,2025-04-04,38.7586729565,-93.7752944828,flowering,5,312.69415283203193
2025-05-01,2025-04-04,39.0124638833,-77.3533633333,flowering,5,283.9717208862311
2025-04-27,2025-04-04,40.5993958149,-122.4924873715,flowering,5,249.58119812011773
2025-05-02,2025-04-04,42.0775813,13.9084746,flowering,5,158.3745605468756
2025-05-03,2025-04-04,40.12115552,-8.49064828,flowering,5,287.5384521484382
2025-05-03,2025-04-04,34.7813716667,135.374405,flowering,5,296.71571350097724
2025-05-03,2025-04-04,36.161232384,120.502622053,flowering,5,239.26737213134834
2025-05-03,2025-04-04,35.6091578357,139.5564176993,flowering,5,301.5439300537116
2025-05-02,2025-04-04,39.0338604102,-77.2473554654,flowering,5,304.22929229736394
2025-05-02,2025-04-04,37.9163970947,-85.6876296997,flowering,5,322.7819198608405
2025-05-02,2025-04-04,38.9164902234,-77.1402141656,flowering,5,307.3376831054694
2025-05-01,2025-04-04,36.9989853034,-122.0014275517,flowering,5,206.48244934082095
2025-04-27,2025-04-04,33.8883984,-84.4461986,flowering,5,313.3115600585943
2025-05-01,2025-04-04,38.6834587302,-75.9527402854,flowering,5,292.80178527832095
2025-05-01,2025-04-04,38.2681249687,-122.6273863111,flowering,5,259.601719665528
2025-04-25,2025-04-04,37.0713227408,-118.2485103297,flowering,5,147.54647979736376
2025-05-01,2025-04-04,46.1552842653,3.4104565904,flowering,5,211.44412689209048
2025-05-01,2025-04-04,43.5721484,1.4406636,flowering,5,258.66950683593814
2025-05-01,2025-04-04,45.442305,9.1325111667,flowering,5,264.51420288086
2025-05-01,2025-04-04,45.4918045,9.4444016,flowering,5,241.01137237548892
2025-04-26,2025-04-04,37.3808361111,-118.4046777778,flowering,5,202.92583160400443
2025-04-29,2025-04-04,39.0531244172,-77.0402547607,flowering,5,242.52479553222713
2025-04-30,2025-04-04,38.913495,-76.9447116667,flowering,5,275.6617691040045
2025-04-30,2025-04-04,39.9488866667,-75.198045,flowering,5,226.0523818969732
2025-04-30,2025-04-04,38.8787868302,-77.2106807886,flowering,5,273.2745086669928
2025-04-30,2025-04-04,45.7637113055,11.7410259694,flowering,5,143.86100158691465
2025-04-27,2025-04-04,37.5960336703,-77.4743720445,flowering,5,282.8029006958013
2025-04-26,2025-04-04,38.9524914069,-76.9993801799,flowering,5,217.96593017578175
2025-04-30,2025-04-04,38.2253116667,-85.5175333333,flowering,5,275.81698150634827
2025-04-30,2025-04-04,47.0601654053,15.4731044769,fruiting,5,156.92117767334037
2025-04-30,2025-04-04,36.1622047422,120.4986572264,budding,5,211.51534576416077
2025-04-29,2025-04-04,37.554485,-84.2413433333,flowering,5,268.7632614135748
2025-04-29,2025-04-04,39.0471058559,-76.4564135671,flowering,5,
2025-04-27,2025-04-04,49.4982970868,6.3560443979,fruiting,5,125.69677581787164
2025-04-28,2025-04-04,46.6969439327,15.9572845184,budding,5,190.4942062377935
2025-04-28,2025-04-04,43.3473820338,-1.5184233338,flowering,5,190.28564453125057
2025-04-28,2025-04-04,37.565395,-122.0667805,flowering,5,
2025-04-28,2025-04-04,38.1143111667,-85.71443,flowering,5,246.77561187744197
2025-04-28,2025-04-04,40.5924,-122.4033944444,flowering,5,280.21655273437557
2025-04-28,2025-04-04,38.7452539528,-77.2040169686,flowering,5,253.53259277343807
2025-04-25,2025-04-04,37.2089883333,-112.9784866667,flowering,5,169.89594268798874
2025-04-28,2025-04-04,38.17997545,-85.55405099,flowering,5,237.5842361450201
2025-04-24,2025-04-04,42.2007352395,14.2295386132,flowering,5,111.63528289794965
2025-04-28,2025-04-04,38.152392721,-122.5710599041,flowering,5,213.40963745117244
2025-04-28,2025-04-04,38.9361283333,-76.6763383333,flowering,5,241.9526901245123
2025-04-26,2025-04-04,50.5695979722,30.221965,fruiting,5,134.91330108642615
2025-04-28,2025-04-04,38.15561766,-85.7922463,flowering,5,239.81726074218807
2025-04-27,2025-04-04,38.893175,-77.0836055556,flowering,5,229.9353393554693
2025-04-26,2025-04-04,37.20428,-112.9810866667,flowering,5,178.74283752441454
2025-04-28,2025-04-04,39.0039166667,-76.8911222222,flowering,5,234.12264099121148
2025-04-28,2025-04-04,35.1729166667,-93.6265866667,flowering,5,317.9595108032232
2025-04-23,2025-04-04,45.4152480556,-71.8972786268,fruiting,5,28.822973632812705
2025-04-26,2025-04-04,46.1297482511,7.0908855793,flowering,5,8.665333557129088
2025-04-28,2025-04-04,44.9162516667,8.1079783333,flowering,5,226.5409011840826
2025-04-27,2025-04-04,37.9561608314,-121.8649406304,fruiting,5,248.24960174560601
2025-04-27,2025-04-04,38.0019388833,-122.6074216667,flowering,5,185.8495239257818
2025-04-27,2025-04-04,38.0849892997,-85.7761459,flowering,5,234.57256164550836
2025-04-27,2025-04-04,36.0764555,-94.1377528333,flowering,5,268.3609359741216
2025-04-27,2025-04-04,40.4943194247,-122.4648381284,flowering,5,254.5901473999029
2025-04-27,2025-04-04,37.1398068918,-76.726536071,flowering,5,292.00942840576226
2025-04-27,2025-04-04,42.9454716667,-81.1301195,budding,5,91.07060394287146
2025-04-27,2025-04-04,38.8663910346,-77.2844410279,flowering,5,230.10101928710992
2025-04-27,2025-04-04,38.9153833333,-121.0241861667,flowering,5,238.70245971679742
2025-04-27,2025-04-04,38.9866352818,-76.8150125071,flowering,5,226.67538299560601
2025-04-27,2025-04-04,38.61677,-9.045226,flowering,5,257.3685440063482
2025-04-27,2025-04-04,45.795169876,15.8344961719,budding,5,173.58047943115287
2025-04-27,2025-04-04,40.5920864056,-122.4087864032,flowering,5,268.97511901855523
2025-04-27,2025-04-04,35.4250716028,-82.4961225086,flowering,5,242.15053405761773
2025-04-14,2025-04-04,34.6241066029,-86.6484570587,flowering,5,121.48032531738306
2025-04-26,2025-04-04,35.6459108175,139.4548675418,flowering,5,215.10108642578177
2025-04-27,2025-04-04,45.5687399997,11.4670547,flowering,5,195.59657897949273
2025-04-26,2025-04-04,35.118,-106.6579533333,flowering,5,239.34275512695365
2025-04-26,2025-04-04,36.6482284333,-85.2886542091,flowering,5,264.20386199951224
2025-04-26,2025-04-04,38.5707469722,-78.1908779722,flowering,5,219.05670471191456
2025-04-26,2025-04-04,38.1598247775,-79.0621864455,flowering,5,216.4720886230474
2025-04-26,2025-04-04,35.9622632,-81.1203671,flowering,5,257.3379562377935
2025-04-25,2025-04-04,38.9678083333,-77.1395333333,flowering,5,203.57054443359425
2025-04-26,2025-04-04,35.0011523073,-82.3685106588,flowering,5,286.666691589356
2025-04-26,2025-04-04,38.9214133333,-77.39733,flowering,5,223.40772705078177
2025-04-26,2025-04-04,46.9443169623,16.0801771584,fruiting,5,161.5582061767583
2025-04-26,2025-04-04,38.39848259,-76.5065281279,flowering,5,228.05347137451224
2025-04-23,2025-04-04,36.7279853821,-118.1489334106,flowering,5,204.25289916992233
2025-04-24,2025-04-04,38.9274466667,-77.2027366667,flowering,5,194.16994628906298
2025-04-26,2025-04-04,36.3578092045,120.7077315167,flowering,5,
2025-04-26,2025-04-04,36.9193202,-86.4392492,flowering,5,260.571362304688
2025-04-24,2025-04-04,37.7863990143,-87.2025709973,flowering,5,215.5319381713872
2025-04-25,2025-04-04,36.0017487534,-94.1346087664,flowering,5,239.13488922119188
2025-04-25,2025-04-04,34.215155,-118.2567283333,flowering,5,255.95780487060597
2025-04-25,2025-04-04,37.5065268341,-94.5704881847,flowering,5,242.02440185546925
2025-04-24,2025-04-04,40.6659456212,-122.640293017,flowering,5,178.37993011474657
2025-04-25,2025-04-04,40.6482529218,-122.6287937164,flowering,5,200.32488555908253
2025-04-25,2025-04-04,43.1814598906,-77.509990882,fruiting,5,77.82099304199255
2025-04-25,2025-04-04,38.8035216776,-120.892635333,flowering,5,217.95138092041066
2025-04-25,2025-04-04,38.7880138889,-77.3040055556,budding,5,211.7836410522466
2025-04-25,2025-04-04,38.54745076,-90.4947414,flowering,5,214.7452423095708
2025-04-25,2025-04-04,34.84605,-85.4904527778,flowering,5,257.7840606689458
2025-04-25,2025-04-04,38.9824840435,-77.4850935562,flowering,5,205.20173950195363
2025-04-17,2025-04-04,35.8720475,-97.4241315,flowering,5,158.18435516357454
2025-04-25,2025-04-04,37.89168,-121.9932333333,flowering,5,214.3684799194341
2025-04-25,2025-04-04,38.149445,-85.7777172,flowering,5,214.37203521728566
2025-04-25,2025-04-04,38.8051079722,-77.11557,flowering,5,212.62608642578175
2025-04-25,2025-04-04,38.9553260173,-77.0489277322,flowering,5,203.57054443359425
2025-04-24,2025-04-04,38.6654966667,-121.0976028333,flowering,5,228.63861236572313
2025-04-24,2025-04-04,38.4542028829,-75.7558712467,flowering,5,199.22852478027391
2025-04-17,2025-04-04,42.805065,-1.6956683333,budding,5,93.35969390869172
2025-04-10,2025-04-04,33.7190789793,-82.0426409014,flowering,5,105.74281616210953
2025-04-24,2025-04-04,35.6563647173,139.4466205402,flowering,5,192.36462554931688
2025-04-24,2025-04-04,35.6489688315,139.4639560884,flowering,5,196.4651885986333
2025-04-23,2025-04-04,36.12944035,-94.1683697328,flowering,5,210.45808258056684
2025-04-23,2025-04-04,37.763342,-87.4017319722,flowering,5,200.64758300781295
2025-04-23,2025-04-04,36.9519185997,-88.1962998,flowering,5,223.6503067016606
2025-04-23,2025-04-04,44.8173700137,20.5024922267,flowering,5,160.43550567626994
2025-04-22,2025-04-04,40.5766116667,-122.5362083333,flowering,5,203.1075119018559
2025-04-22,2025-04-04,36.62501759,-88.30688307,flowering,5,210.51919403076215
2024-04-28,2024-03-14,36.5653533333,32.1359833333,flowering,5,369.0118270874034
2025-04-22,2025-04-04,34.7492888617,-94.8045845983,flowering,5,223.3761123657231
2025-04-22,2025-04-04,37.5245865373,-77.4726471739,flowering,5,216.33940734863324
2025-04-22,2025-04-04,35.6875193374,-83.5012814257,flowering,5,161.68223419189496
2025-04-22,2025-04-04,37.7368831996,-92.1170127088,flowering,5,174.63704528808637
2025-04-22,2025-04-04,34.1478614807,-117.7246246338,flowering,5,213.40936126709028
2025-04-22,2025-04-04,35.43523984,-81.73031347,flowering,5,226.22320404052778
2025-04-21,2025-04-04,35.1167416667,-106.6457277778,flowering,5,182.6654022216801
2024-06-02,2024-03-14,46.6709938049,-120.7190856934,flowering,5,399.2491088867205
2025-04-21,2025-04-04,35.7772254339,-94.2543166784,flowering,5,182.95001678466838
2025-04-21,2025-04-04,37.3082917889,-83.4223481083,flowering,5,177.36446838378947
2025-04-20,2025-04-04,36.2562866667,-92.2399533333,flowering,5,180.80882568359414
2025-04-20,2025-04-04,34.62892317,-86.48384729,flowering,5,202.49634857177773
2025-04-20,2025-04-04,38.61903,-121.30725,flowering,5,197.00982971191445
2024-05-25,2024-03-14,42.8688866667,-72.5594416667,flowering,5,321.31755218505975
2025-04-19,2025-04-04,36.4391783333,-115.3624116667,flowering,5,223.57968292236365
2025-04-16,2025-04-04,35.854731097,-92.3198350441,flowering,5,116.41587524414092
2025-04-18,2025-04-04,36.1282910997,-94.1467379997,flowering,5,143.25190582275422
2025-04-18,2025-04-04,36.9159736633,-118.2556152344,flowering,5,58.50268249511748
2025-04-15,2025-04-04,33.3341638889,-84.8399888889,flowering,5,140.627543640137
2025-04-16,2025-04-04,41.8763851597,12.4895446748,flowering,5,109.87714080810576
2025-04-15,2025-04-04,42.4066301223,12.0592070371,budding,5,81.69295806884793
2025-04-15,2025-04-04,50.0897305556,14.3967111111,fruiting,5,53.75057220459007
2025-04-14,2025-04-04,35.949775,-83.9409116667,flowering,5,106.55846557617213
2025-04-14,2025-04-04,34.3616917215,-87.1166652726,flowering,5,126.82010040283228
2025-04-13,2025-04-04,38.569675,-121.3667833333,budding,5,115.73159790039085
2025-04-13,2025-04-04,42.2729421454,12.6227024384,budding,5,60.490951538086165
2025-04-12,2025-04-04,48.1144,16.94697,fruiting,5,32.8406097412111
2025-04-12,2025-04-04,34.0117903317,-117.1058920713,flowering,5,117.03318634033224
2025-04-11,2025-04-04,34.7780083333,-82.3587333333,flowering,5,93.13881378173846
2025-04-09,2025-04-04,50.0967611111,14.3523472222,fruiting,5,11.416555786132903
2025-04-09,2025-04-04,42.9510794494,-81.2201817534,fruiting,5,4.1514465332031705
2025-04-06,2025-04-04,34.1504422468,-89.6902300229,flowering,5,52.712391662597724
2025-04-05,2025-04-04,38.0091125099,-121.7288439443,flowering,5,18.707263183593795
2025-04-05,2025-04-04,33.8016662598,-118.3803100586,flowering,5,
2025-04-04,2025-04-04,33.6250777,-81.9654128,flowering,5,19.778771972656273
2025-04-04,2025-04-04,34.918775,-80.2531366667,budding,5,20.013520812988304
2025-03-08,2025-04-04,47.4292996913,-122.4517740002,fruiting,5,2.8048797607422102
2024-11-01,2024-03-14,50.1057294246,8.6275992012,fruiting,5,2448.313333129875
2025-03-28,2025-04-04,45.3850283333,-75.7014616667,fruiting,5,0.0
2025-03-27,2025-04-04,45.5098302925,-73.4409652194,fruiting,5,0.0
2025-03-26,2025-04-04,38.8503424516,-79.487235177,fruiting,5,0.0
2025-03-23,2025-04-04,43.0406528333,-81.2161866667,fruiting,5,0.0
2025-03-23,2025-04-04,50.5546059722,30.192862,fruiting,5,2.0607467651367415
2025-03-23,2025-04-04,50.559302,30.190784,fruiting,5,2.0607467651367415
2025-03-22,2025-04-04,45.4136534088,-72.7062382928,fruiting,5,0.0
2025-03-22,2025-04-04,41.86215195,-71.4391911,fruiting,5,2.527131652832054
2025-03-18,2025-04-04,42.1074722222,-78.746225,fruiting,5,0.37282714843752274
2025-03-18,2025-04-04,44.3114709948,11.2185992953,fruiting,5,0.0
2025-03-17,2025-04-04,43.1811021768,-77.5102806176,fruiting,5,1.3422790527343977
2025-03-14,2025-04-04,45.1920083333,-67.277405,fruiting,5,0.0
2025-03-12,2025-04-04,44.3535698803,-79.7206260636,fruiting,5,0.0
2025-03-09,2025-04-04,43.683195,-79.764253,fruiting,5,0.0
2025-03-09,2025-04-04,43.2376604528,-77.5208318603,fruiting,5,0.0
2025-03-09,2025-04-04,43.1490133564,-77.6128201578,fruiting,5,0.0
2025-03-01,2025-04-04,43.1923929706,-77.5123309669,fruiting,5,0.0
2025-03-01,2025-04-04,42.3620919541,-71.2595240743,fruiting,5,1.2366424560547102
2025-03-01,2025-04-04,45.6556583333,9.5732616667,fruiting,5,0.9954467773437727
2025-02-28,2025-04-04,43.2197834257,-77.4420243701,fruiting,5,0.0
2025-02-26,2025-04-04,44.5344466729,-89.5692283333,fruiting,5,0.0
2025-02-18,2025-04-04,47.2666506,11.3408064,fruiting,5,0.0
2025-02-17,2025-04-04,39.008114979,-77.0075695082,fruiting,5,0.0
2024-05-12,2024-03-14,35.272896904,-0.783306621,fruiting,5,778.8815307617201
2025-02-06,2025-04-04,-43.5057478,172.6811304997,fruiting,5,12.048585510253929
2025-01-24,2025-04-04,47.3885349744,-122.4577215325,fruiting,5,0.0
2025-02-01,2025-04-04,43.1071809503,-79.2475346848,fruiting,5,0.0
2025-01-31,2025-04-04,45.0512021113,39.1759932819,fruiting,5,0.44544372558596024
2024-05-05,2024-03-14,45.1938123041,5.7921395487,flowering,5,173.1336135864267
2024-09-12,2024-03-14,49.7462616532,34.1853779655,fruiting,5,2466.733943176265
2025-01-23,2025-04-04,35.3894466667,-83.5615083333,fruiting,5,0.0
2024-10-06,2024-03-14,50.493131128,30.4971576772,fruiting,5,2662.422111511224
2025-01-20,2025-04-04,42.4608527521,-76.5095557844,fruiting,5,0.0
2025-01-19,2025-04-04,41.8511352,-72.6400918,fruiting,5,0.0
2025-01-19,2025-04-04,40.2748646062,-75.4823201169,fruiting,5,0.0
2025-01-19,2025-04-04,51.9332151662,19.6558190882,fruiting,5,0.0
2025-01-17,2025-04-04,43.8023642819,18.2195693175,fruiting,5,0.0
2025-01-16,2025-04-04,38.9070035405,-79.7126569984,fruiting,5,0.0
2025-01-14,2025-04-04,48.0681833,16.7374693997,fruiting,5,0.0
2025-01-15,2025-04-04,38.97348,-77.0992805,fruiting,5,0.0
2025-01-11,2025-04-04,47.0658237,15.3824257,fruiting,5,0.0
2025-01-11,2025-04-04,43.2038058172,-87.8983288811,fruiting,5,0.0
2025-01-10,2025-04-04,41.6920126997,-71.363578,fruiting,5,0.0
2024-06-18,2024-03-14,48.5826216667,18.00292,fruiting,5,795.0209533691427
2025-01-06,2025-04-04,53.96497,27.5737366667,fruiting,5,0.0
2025-01-05,2025-04-04,41.3522416667,-81.5917805556,fruiting,5,0.0
2025-01-04,2025-04-04,48.0190421641,16.3269978762,fruiting,5,0.0
2025-01-02,2025-04-04,40.0367916667,-74.9793944444,fruiting,5,0.0
2025-01-01,2025-04-04,43.181357461,-77.5102083988,fruiting,5,0.0
2024-12-28,2024-03-14,43.217684115,-77.4444590109,fruiting,5,2829.671063232411
2024-12-28,2024-03-14,44.94162,-93.20752,fruiting,5,2869.5271209716693
2024-12-27,2024-03-14,46.7459719798,-71.2157605826,fruiting,5,2243.0121810913006
2024-12-22,2024-03-14,44.3459858,-78.2864502997,fruiting,5,2555.4342803954987
2024-08-08,2024-03-14,48.169685,17.06673,fruiting,5,1837.0587417602524
2024-12-19,2024-03-14,38.8977632976,-76.4173592494,fruiting,5,
2024-12-18,2024-03-14,43.1928379489,-77.5128289909,fruiting,5,2842.2110626220597
2024-12-18,2024-03-14,45.0512147366,-76.2490848452,fruiting,5,2453.809207153312
2024-12-17,2024-03-14,41.9434583333,-82.5148083333,fruiting,5,3060.8112854003793
2024-12-13,2024-03-14,43.2449690944,-79.7383657451,fruiting,5,2819.8483551025283
2024-12-14,2024-03-14,43.2384535004,-77.5213060729,fruiting,5,2840.153161621083
2024-12-14,2024-03-14,43.2382922579,-77.5213721278,fruiting,5,2840.153161621083
2024-04-29,2024-03-14,44.6530861111,10.8973083333,flowering,5,382.27800292968857
2024-12-07,2024-03-14,41.014938,-74.7479714,fruiting,5,3051.45178375243
2024-12-03,2024-03-14,45.67707018,13.86429026,fruiting,5,2991.8980361938366
2024-10-13,2024-03-14,48.507325,17.019125,fruiting,5,2783.821321105949
2024-09-15,2024-03-14,56.7173881389,38.8306731944,fruiting,5,1741.5554336547825
2024-11-19,2024-03-14,52.919784544,26.4071929508,fruiting,5,2406.0586212158123
2024-11-17,2024-03-14,43.2177564829,-77.4414127274,fruiting,5,2802.016101074209
2024-11-14,2024-03-14,43.2384188198,-77.5210503123,fruiting,5,2806.4306320190335
2024-11-14,2024-03-14,43.2381607656,-77.5210483126,fruiting,5,2806.4306320190335
2024-10-26,2024-03-14,44.7420268553,-123.1344279182,fruiting,5,2505.7822891235282
2024-11-11,2024-03-14,43.2029048597,-77.4843729947,fruiting,5,2803.3514358520415
2024-11-10,2024-03-14,43.1810422829,-77.5103441663,fruiting,5,2796.5483947753814
2024-11-09,2024-03-14,47.5778388889,-117.6924277778,fruiting,5,2511.3395156860283
2024-11-07,2024-03-14,42.2476083333,-83.6246416667,fruiting,5,2960.2428283691306
2024-10-01,2024-03-14,44.9937366667,39.080965,fruiting,5,3326.616404724113
2024-11-05,2024-03-14,43.5576631498,18.4742137553,fruiting,5,2090.76915893554
2024-10-30,2024-03-14,43.2373193232,-77.5227395894,fruiting,5,2713.1484298705973
2024-10-30,2024-03-14,43.2386867261,-77.5207636475,fruiting,5,2713.1484298705973
2024-10-27,2024-03-14,-37.70921358,176.11793236,flowering,5,1725.1208160400329
2024-10-26,2024-03-14,43.2383171906,-77.5210626536,fruiting,5,2684.794648742668
2024-10-26,2024-03-14,43.2382617687,-77.5212324218,fruiting,5,2684.794648742668
2024-09-11,2024-03-14,45.2889389894,37.3589137682,fruiting,5,2877.3083831787053
2024-10-23,2024-03-14,38.512825,-78.4341583333,fruiting,5,2902.680194091788
2024-10-26,2024-03-14,39.3473181207,-8.5287728906,fruiting,5,3488.491862487782
2024-10-24,2024-03-14,-34.0338637569,23.0150196609,flowering,5,2320.3308334350477
2024-10-25,2024-03-14,43.1922346892,-77.5126954215,fruiting,5,2679.1148071288985
2024-10-26,2024-03-14,-41.0815447,175.46420823,flowering,5,1328.1506790161134
2024-10-19,2024-03-14,-35.2798138889,149.1429888889,flowering,5,1119.6457336425815
2024-10-07,2024-03-14,42.7324561843,12.7410554994,fruiting,5,2827.002888488763
2024-10-07,2024-03-14,42.6469353,12.7303952,fruiting,5,2855.3519714355402
2024-10-16,2024-03-14,45.4405800997,-121.163869,fruiting,5,2253.5708358764596
2024-09-29,2024-03-14,44.36079606,7.44610736,flowering,5,2196.026359558101
2024-10-13,2024-03-14,51.497209,-0.039902,fruiting,5,2005.7431625366162
2024-10-10,2024-03-14,-33.5680295063,18.7867721098,flowering,5,2013.776895141591
2024-10-05,2024-03-14,50.10606,-119.463676,fruiting,5,1884.2951049804656
2024-07-29,2024-03-14,46.9520408101,16.0735162401,fruiting,5,1596.3068435668943
2024-10-06,2024-03-14,45.6166973933,-73.544214797,fruiting,5,2421.795381164545
2024-10-06,2024-03-14,-32.9347283333,150.6119083333,flowering,5,1687.3375885009714
2024-10-05,2024-03-14,43.2380345311,-77.5219651683,fruiting,5,2525.291275024408
2024-10-05,2024-03-14,54.8570944,24.0444272,fruiting,5,2216.101405334467
2024-09-17,2024-03-14,40.6553139218,-73.9972351297,fruiting,5,2674.7998703002872
2024-10-02,2024-03-14,42.2475355997,-83.6245866,fruiting,5,2657.2559570312433
2024-09-25,2024-03-14,52.369948351,24.2799345234,fruiting,5,2327.6084106445264
2024-09-23,2024-03-14,50.18345,-119.3333805556,fruiting,5,2075.9272018432584
2024-06-23,2024-03-14,45.2455120613,37.2763107983,fruiting,5,1171.263697814943
2024-09-22,2024-03-14,-25.7753227,28.2802585997,flowering,5,2185.1218154907137
2024-09-23,2024-03-14,43.2047122314,-77.4837115502,fruiting,5,2366.517239379878
2024-09-23,2024-03-14,42.2461366667,-83.6116166667,fruiting,5,2530.764762878412
2024-09-23,2024-03-14,42.2461143,-83.6117128,fruiting,5,2530.764762878412
2024-09-22,2024-03-14,-26.05433,27.8774033333,budding,5,1906.440403747552
2024-09-22,2024-03-14,-26.0542866667,27.877445,flowering,5,1906.440403747552
2024-09-22,2024-03-14,50.30422,57.165053,fruiting,5,2098.1508911132764
2024-09-21,2024-03-14,45.2933128184,-75.7084296744,fruiting,5,2142.379714965816
2024-09-20,2024-03-14,38.6189567113,-121.3072820753,fruiting,5,3312.692987060539
2024-09-18,2024-03-14,54.221415,24.57725,fruiting,5,2057.304597473141
2024-08-25,2024-03-14,43.5562084522,39.7925366887,fruiting,5,2138.9932693481414
2024-09-12,2024-03-14,48.4703356534,22.3572377488,fruiting,5,2455.199861145015
2024-09-10,2024-03-14,43.5684273655,-70.3587626194,fruiting,5,1963.939605712888
2024-09-12,2024-03-14,44.7632716667,20.4136916667,fruiting,5,3029.3512847900324
2024-09-12,2024-03-14,45.1118481177,-93.0504460558,fruiting,5,2152.298684692379
2024-09-10,2024-03-14,45.5853006728,-73.5298345238,fruiting,5,2081.8207473754846
2024-09-08,2024-03-14,43.8711810493,-79.4896298647,fruiting,5,1952.8814147949188
2024-09-04,2024-03-14,41.5451695,1.8913371,fruiting,5,2481.5955276489212
2024-09-03,2024-03-14,37.5591166667,-77.945375,fruiting,5,2899.623724365228
2024-09-02,2024-03-14,45.5597383676,-73.2079228386,fruiting,5,1937.6541320800752
2024-08-01,2024-03-14,36.2830009991,-121.8146967086,fruiting,5,1279.5365921020516
2024-08-26,2024-03-14,52.3121541675,20.9537162259,fruiting,5,1986.975183105466
2024-08-25,2024-03-14,36.212212782,120.5930140552,fruiting,5,2301.4111846923797
2024-08-21,2024-03-14,44.39338689,-89.82537229,fruiting,5,1743.612667846678
2024-08-20,2024-03-14,36.7263404376,-3.5790760141,flowering,5,
2024-06-26,2024-03-14,43.8471956234,6.2227874702,flowering,5,749.2164245605492
2024-08-08,2024-03-14,47.1147454215,13.1368663162,fruiting,5,464.4642868042009
2024-08-08,2024-03-14,40.4592895508,-78.4097824097,fruiting,5,1710.1973388671863
2024-08-04,2024-03-14,45.5756445644,-73.2592901587,fruiting,5,1522.2248947143553
2024-07-31,2024-03-14,49.1424878407,20.7947447151,flowering,5,1128.748777770998
2024-07-27,2024-03-14,37.3715444444,-77.3635861111,fruiting,5,2142.189424133298
2024-07-24,2024-03-14,48.86351208,16.76034807,fruiting,5,1494.4101257324219
2024-07-16,2024-03-14,35.7963071,-105.8011674,flowering,5,774.3241455078146
2024-07-18,2024-03-14,38.9711288503,-77.3856419139,fruiting,5,1792.157667541503
2024-07-15,2024-03-14,44.85999977,-93.37502006,fruiting,5,1235.0832672119154
2024-07-13,2024-03-14,38.6395078698,-79.3320138998,fruiting,5,1332.7728408813482
